Annotation,Location
N,59896
N,60103
N,60417
N,60612
N,60809
N,60966
N,61210
N,61496
N,61692
N,61906
N,62116
N,62280
N,62515
N,62786
N,63072
N,63256
N,63544
N,63747
N,63890
N,64010
N,64132
N,64353
N,64608
N,64853
N,65065
N,65341
N,65610
N,65877
N,66044
N,66211
N,66460
N,66691
N,66888
N,67061
N,67207
N,67327
N,67491
N,67778
N,67954
N,68102
N,68381
N,68624
N,68874
N,69150
N,69404
N,69633
N,69888
V,70026
N,70261
N,70525
N,70742
N,70996
V,71140
N,71392
N,71620
N,71925
N,72091
N,72358
N,72519
N,72760
N,72960
N,73172
N,73393
N,73651
N,73827
N,74049
N,74212
N,74416
N,74769
N,74925
N,75153
N,75480
N,75752
N,75950
N,76108
N,76257
N,76509
N,76705
N,76991
N,77149
N,77267
N,77566
V,77732
N,78112
V,78269
N,78554
N,78818
V,78951
N,79285
V,79447
N,79797
N,80070
N,80306
V,80440
V,80575
N,80998
V,81125
N,81384
N,81643
N,81870
N,82131
N,82395
N,82669
N,82972
N,83172
V,83357
N,83686
N,83889
N,84049
N,84295
N,84564
N,84815
N,85108
N,85322
N,85452
N,85592
N,85834
N,86051
N,86292
N,86491
N,86812
N,87090
N,87322
N,87614
N,87868
N,88127
N,88378
N,88536
N,88787
N,89009
N,89238
V,89459
N,89662
N,89791
N,89930
N,90073
N,90195
N,90305
N,90513
N,90782
N,91084
N,91386
N,91626
V,91766
V,91883
N,92118
N,92276
N,92633
V,92787
N,93193
N,93431
N,93664
N,93957
V,94091
N,94249
N,94462
N,94670
N,94991
N,95282
N,95638
N,95814
N,95938
N,96256
V,96417
N,96747
+,96818
V,96885
V,97019
V,97151
+,97315
N,97395
N,97637
N,97930
N,98150
N,98412
N,98697
N,98851
N,98980
N,99113
N,99245
N,99662
V,99807
N,100167
V,100315
V,100444
N,100693
N,101119
V,101286
N,101522
N,101776
N,102048
N,102308
N,102629
N,102853
N,103108
V,103243
N,103512
V,103660
V,103783
N,104017
N,104204
N,104521
N,104704
N,105105
V,105261
N,105585
N,105822
N,106011
N,106260
V,106410
N,106649
N,106872
N,107105
N,107386
N,107653
N,107841
N,107973
N,108206
N,108475
+,108537
V,108616
V,108747
V,108858
V,108985
+,109079
N,109110
+,109293
V,109377
V,109526
V,109632
V,109779
V,109919
V,110045
V,110153
V,110316
V,110455
+,110710
N,110807
V,110959
N,111223
V,111368
N,111520
N,111742
V,111872
V,111996
N,112138
N,112410
N,112748
N,112938
N,113259
N,113445
N,113684
V,113821
N,114100
N,114352
N,114603
N,114764
N,115034
N,115299
N,115474
N,115741
N,116010
N,116284
V,116431
N,116585
N,116730
N,117007
N,117279
N,117525
N,117734
N,117868
N,118012
N,118236
N,118378
N,118541
N,118764
N,119039
N,119299
N,119642
N,119918
N,120185
N,120363
N,120608
N,120856
N,121024
N,121271
N,121549
N,121713
N,121845
N,122076
N,122392
V,122530
V,122660
N,123038
V,123196
N,123462
N,123622
N,123757
N,123894
N,124025
N,124265
N,124447
N,124684
N,125015
N,125215
N,125355
N,125735
V,125910
N,126169
N,126398
N,126605
N,126911
V,127056
N,127238
N,127415
N,127650
N,127969
N,128195
N,128484
N,128723
V,128852
N,128983
N,129098
N,129218
N,129464
V,129597
N,129853
N,130252
N,130501
N,130857
N,131106
N,131344
N,131758
N,132031
N,132364
N,132646
N,132968
N,133202
N,133555
N,133848
N,134074
N,134406
N,134626
N,134818
N,135057
N,135293
N,135615
V,135781
V,135887
N,136299
V,136464
N,136679
V,136814
N,137044
N,137223
N,137353
N,137472
N,137697
N,137855
N,138004
N,138242
N,138386
N,138504
N,138772
N,139045
V,139172
N,139436
N,139637
N,139810
N,140039
N,140288
~,140400
N,140570
N,140888
N,141168
~,141384
N,141483
|,141708
N,141768
N,142024
N,142310
N,142529
N,142799
N,143056
N,143234
N,143450
V,143590
N,143848
N,144124
N,144315
N,144537
N,144699
N,144930
V,145084
N,145320
N,145524
N,145654
N,145774
N,145917
N,146047
N,146168
N,146291
N,146440
N,146757
N,147025
N,147266
N,147495
N,147752
V,147895
V,148012
N,148131
N,148438
V,148567
~,148743
N,148773
N,148915
N,149177
V,149342
N,149574
N,149855
N,150177
N,150384
N,150564
N,150698
N,150960
N,151210
N,151463
N,151803
N,152139
N,152326
N,152531
N,152774
N,153038
N,153325
V,153477
V,153597
~,153701
N,153858
N,154123
V,154267
V,154399
N,154617
N,154866
N,155013
N,155263
N,155489
N,155880
N,156097
N,156443
N,156709
N,156950
N,157206
N,157362
N,157721
V,157869
N,158103
N,158357
N,158609
N,158866
V,159007
N,159143
N,159456
V,159610
N,159862
N,160201
N,160408
N,160685
V,160830
N,160955
N,161193
V,161340
N,161599
V,161740
N,161888
N,162033
N,162314
N,162534
N,162929
V,163079
N,163333
V,163470
N,163696
N,164028
N,164222
N,164470
N,164709
N,164942
N,165136
N,165276
N,165560
V,165715
N,165930
N,166229
N,166532
N,166897
V,167059
N,167423
N,167742
N,168009
V,168151
N,168326
N,168631
N,168827
N,169007
N,169151
N,169291
N,169424
N,169553
N,169807
V,169952
N,170229
V,170404
N,170633
N,170770
N,170892
N,171176
V,171319
N,171639
N,171810
N,171964
N,172163
N,172460
N,172661
N,172795
N,172950
N,173081
N,173233
~,173301
N,173563
V,173712
N,173851
N,174091
N,174343
N,174608
N,174873
N,175028
N,175221
N,175521
N,175726
N,175980
N,176224
N,176450
~,176701
N,176775
N,177029
N,177255
N,177414
N,177676
N,177882
N,178032
N,178277
V,178411
N,178550
N,178799
N,178983
N,179233
V,179379
N,179527
N,179668
N,179805
N,180048
V,180200
N,180369
N,180577
N,180855
N,181035
N,181158
N,181301
N,181528
N,181764
N,182113
V,182260
N,182606
N,182880
N,183131
V,183265
N,183404
N,183536
N,183839
+,183892
V,183995
V,184123
V,184249
+,184354
N,184391
N,184699
V,184829
N,185061
N,185330
N,185655
V,185825
N,186127
~,186465
N,186539
V,186688
N,186961
N,187158
N,187424
N,187597
N,187849
N,188154
N,188437
N,188894
N,189288
N,189472
N,189727
V,189878
V,189997
N,190273
N,190592
N,190828
N,191083
N,191299
N,191442
N,191593
N,191842
~,191899
V,191976
V,192101
N,192306
N,192688
N,192922
N,193085
N,193304
N,193491
V,193604
~,193732
N,193886
N,194114
N,194260
N,194405
N,194537
N,194670
N,194873
N,195146
V,195288
N,195552
N,195798
N,195987
N,196194
N,196421
N,196556
N,196685
N,196980
V,197121
N,197359
N,197623
N,197873
N,198012
N,198153
N,198284
N,198524
V,198664
N,198816
N,199019
~,199072
Q,199150
~,199185
~,199777
N,199816
N,200021
N,200256
~,200391
N,200518
N,200777
N,200977
N,201184
N,201454
N,201658
N,201835
N,202007
N,202312
N,202510
N,202721
N,202873
N,203014
N,203210
N,203406
N,203623
N,203843
N,204033
N,204201
N,204448
V,204581
N,204762
N,205034
N,205268
N,205518
N,205750
N,206006
V,206160
N,206400
V,206541
N,206766
N,206936
N,207177
N,207343
N,207489
N,207791
V,207936
N,208197
N,208548
N,208806
N,209037
N,209280
N,209509
N,209679
~,209771
N,209938
N,210163
N,210305
N,210579
V,210714
N,210848
|,211024
~,211127
N,211201
V,211328
N,211712
V,211871
N,212196
N,212392
N,212611
N,212751
N,212873
N,213179
V,213330
N,213608
V,213752
V,213889
N,214150
N,214442
N,214711
N,214951
~,215210
N,215261
V,215399
N,215643
N,215882
N,216019
N,216159
N,216429
N,216654
N,216796
N,216996
V,217123
N,217273
N,217476
N,217723
~,217889
N,217954
N,218193
N,218418
N,218583
N,218819
N,218977
N,219199
N,219450
V,219586
N,219859
N,220111
N,220372
N,220613
V,220754
V,220870
N,221020
N,221208
N,221430
N,221588
N,221804
~,222018
N,222072
N,222246
N,222509
N,222781
~,222810
V,222917
V,223036
N,223345
V,223489
N,223698
N,223891
N,224091
N,224338
~,224433
N,224551
N,224745
N,224985
N,225213
N,225635
V,225784
N,226131
N,226374
V,226510
V,226626
N,226787
V,226907
N,227190
N,227381
N,227538
N,227818
V,227951
N,228192
V,228314
N,228558
N,228822
N,229093
N,229240
N,229437
V,229569
N,229819
N,230042
N,230226
N,230332
N,230491
N,230745
+,230832
V,230878
V,230984
V,231110
V,231247
+,231406
N,231474
N,231676
N,231996
N,232203
N,232324
N,232475
N,232798
V,232941
N,233195
N,233428
N,233644
N,233801
N,234038
V,234175
N,234303
N,234435
N,234692
V,234833
N,235110
N,235304
N,235555
N,235802
N,236095
V,236227
V,236358
N,236704
N,236988
N,237257
N,237451
N,237659
N,237896
N,238186
N,238387
N,238525
N,238758
N,239046
N,239281
N,239461
N,239662
N,239931
N,240190
+,240257
V,240325
N,240523
N,240753
V,240886
N,241165
N,241400
V,241533
+,241610
N,241688
|,241876
N,241947
N,242262
N,242630
N,242898
N,243161
N,243410
N,243617
N,243744
N,243872
N,244129
N,244312
N,244624
N,244883
N,245105
N,245340
N,245594
N,245758
N,246055
N,246266
N,246425
N,246653
N,246806
N,247009
N,247221
N,247491
V,247628
N,247911
N,248130
N,248277
N,248426
N,248734
N,248985
V,249109
N,249358
N,249503
N,249735
N,249956
N,250189
N,250358
N,250516
N,250706
N,250853
N,250987
N,251170
N,251326
N,251467
N,251674
V,251795
N,251991
N,252239
N,252432
N,252580
N,252713
N,252951
V,253093
N,253296
N,253494
N,253751
N,253981
N,254116
N,254250
N,254514
N,254845
V,255014
N,255268
N,255529
+,255603
V,255654
V,255766
V,255886
+,256022
N,256093
N,256333
N,256627
N,256794
N,257032
V,257175
N,257436
V,257577
N,257866
V,258017
V,258112
N,258293
N,258517
V,258642
N,258872
V,259002
N,259285
N,259497
N,259702
N,259847
N,260037
N,260234
N,260401
N,260588
N,260846
N,260998
N,261214
N,261367
N,261504
N,261749
N,262059
V,262185
V,262284
N,262462
N,262674
N,262827
|,262896
N,263042
N,263250
N,263519
N,263742
N,263990
V,264128
N,264382
N,264578
N,264793
N,264986
N,265143
N,265263
N,265403
N,265581
N,265851
N,266096
N,266327
N,266547
N,266809
+,266869
V,266935
V,267025
V,267152
V,267283
+,267422
N,267523
V,267650
N,267909
~,268015
N,268118
N,268381
N,268530
N,268837
N,269092
V,269218
V,269331
N,269455
N,269679
N,269882
N,270056
N,270279
N,270474
N,270675
V,270795
N,270926
N,271102
N,271372
V,271497
N,271624
N,271858
V,271997
N,272212
N,272513
N,272787
+,272866
V,272920
V,273045
V,273157
V,273277
+,273375
N,273531
N,273705
N,273952
V,274079
N,274313
N,274572
N,274790
N,274990
|,275063
N,275229
V,275356
V,275467
N,275589
N,275740
V,275862
N,276150
V,276283
N,276483
N,276672
N,276887
N,277053
N,277246
N,277453
N,277674
N,277889
N,278028
N,278139
N,278273
N,278500
N,278738
V,278868
N,279006
~,279154
N,279286
N,279430
N,279543
N,279734
N,279909
N,280134
N,280407
N,280639
N,280934
N,281119
N,281369
+,281447
V,281505
V,281621
V,281747
+,281897
N,281968
N,282200
N,282373
N,282508
N,282658
N,282823
N,283068
N,283237
N,283459
N,283614
N,283731
N,283866
N,284108
N,284332
N,284599
N,284861
N,285007
N,285135
N,285314
N,285491
N,285624
N,285754
N,285958
N,286104
N,286308
N,286552
V,286669
N,286800
N,287008
V,287130
V,287256
N,287483
N,287818
V,287949
V,288072
N,288305
N,288474
N,288741
N,288960
V,289066
N,289354
N,289512
N,289710
N,289998
N,290143
N,290379
N,290555
N,290724
N,291050
V,291182
N,291441
N,291747
N,291959
N,292138
N,292457
N,292631
N,292754
N,292860
N,293005
N,293279
V,293408
N,293607
N,293727
N,293937
V,294063
N,294201
N,294538
V,294675
N,294921
N,295135
N,295401
N,295548
N,295736
N,295988
N,296168
N,296308
N,296433
N,296557
N,296839
N,296986
N,297095
N,297231
N,297446
N,297656
N,297918
N,298174
N,298412
~,298488
N,298560
N,298681
N,298799
N,299046
~,299148
N,299291
N,299459
N,299617
N,299828
N,300120
N,300276
N,300498
N,300762
N,300969
N,301134
N,301355
~,301408
N,301498
N,301626
N,301745
N,301893
N,302146
N,302290
~,302363
N,302431
N,302653
V,302804
N,303168
V,303308
N,303522
N,303737
N,303856
N,304027
N,304226
N,304495
N,304699
N,304840
N,305024
N,305157
N,305381
N,305736
N,305985
N,306272
N,306612
N,306853
~,306954
N,307029
N,307297
V,307430
N,307750
N,307985
|,308095
N,308414
N,308584
N,308814
N,309134
N,309470
N,309837
N,309996
N,310130
N,310255
N,310487
N,310748
N,311052
N,311298
N,311532
N,311819
N,312025
N,312234
~,312376
N,312426
N,312620
N,312893
V,313030
V,313142
N,313278
N,313410
N,313613
N,313895
N,314118
N,314275
N,314407
N,314520
N,314644
N,314828
N,315084
N,315322
N,315478
N,315691
N,315902
N,316025
N,316139
N,316262
N,316479
V,316602
N,316847
N,317074
N,317219
N,317479
N,317724
V,317853
~,317961
N,318000
N,318172
N,318415
N,318607
|,318707
N,318755
|,318833
N,318891
N,318994
N,319210
N,319430
N,319652
N,319797
N,320056
N,320296
N,320418
N,320774
V,320907
N,321220
N,321421
N,321666
N,321891
N,322036
N,322167
N,322304
N,322445
N,322583
~,322872
N,322901
V,323043
N,323235
N,323415
N,323581
N,323754
N,323897
N,324013
N,324273
N,324536
N,324702
N,324836
~,324927
N,325043
|,325169
N,325282
|,325434
|,325480
N,325526
V,325672
N,325972
N,326224
N,326376
N,326572
V,326696
|,326730
N,326956
N,327173
N,327408
N,327640
N,327794
N,327940
N,328160
N,328359
N,328670
N,328914
N,329167
|,329295
N,329324
|,329459
N,329567
|,329584
|,329642
|,329692
|,329730
~,329813
N,329848
V,329982
V,330112
N,330457
N,330692
N,330970
N,331218
N,331411
N,331592
N,331772
N,331903
N,332117
~,332203
N,332341
|,332500
N,332624
~,332744
V,332764
V,332883
N,333028
N,333156
~,333230
N,333364
N,333663
N,333808
N,333928
N,334189
N,334455
N,334725
N,334878
N,335145
N,335403
N,335566
N,335738
N,335993
N,336179
N,336307
N,336540
V,336697
N,336915
N,337173
N,337464
N,337685
N,337953
N,338300
N,338520
N,338719
N,338982
N,339348
N,339590
N,339893
V,340029
V,340157
N,340295
N,340409
N,340626
V,340776
N,341067
N,341409
N,341693
N,341991
N,342281
N,342496
N,342725
N,342880
N,343116
N,343313
N,343615
N,343889
N,344105
N,344246
N,344371
N,344510
N,344737
N,344903
N,345131
N,345490
N,345780
N,345966
N,346265
N,346540
N,346883
N,347096
N,347247
N,347370
N,347500
N,347640
N,347925
V,348082
N,348307
V,348433
N,348713
N,348912
N,349130
N,349361
N,349648
N,349880
N,350187
N,350412
N,350556
N,350666
N,350910
V,351054
N,351265
N,351506
N,351868
N,352169
N,352364
N,352701
N,353013
N,353313
N,353512
N,353785
N,354094
N,354377
N,354628
N,354884
N,355198
N,355471
N,355699
N,355832
N,356138
V,356289
V,356416
N,356683
N,356952
N,357326
N,357754
V,357894
N,358360
N,358590
N,358733
N,358868
N,359200
V,359359
N,359679
N,359930
N,360316
N,360555
N,360691
N,361027
N,361319
N,361668
N,361892
N,362120
N,362379
N,362547
N,362776
N,363014
V,363142
V,363267
N,363434
N,363582
N,363726
N,363841
N,363969
N,364159
N,364349
N,364502
N,364743
N,364924
N,365202
N,365404
N,365743
V,365901
N,366237
N,366469
N,366679
N,367035
N,367318
V,367445
N,367583
N,367746
N,367989
N,368159
N,368334
N,368490
N,368832
V,368964
N,369215
N,369472
N,369706
N,369921
N,370185
N,370412
V,370543
N,370759
N,370905
N,371146
N,371329
N,371570
N,371780
N,371935
N,372069
~,372163
N,372298
V,372431
N,372793
V,372944
N,373115
N,373285
N,373648
V,373788
N,373973
N,374110
N,374246
N,374611
V,374736
N,375143
V,375316
N,375538
~,375675
N,375801
N,376042
N,376376
N,376625
N,376944
N,377214
V,377340
N,377560
N,377825
N,378061
N,378439
V,378600
V,378737
N,378974
N,379202
N,379450
V,379579
N,379826
N,380080
N,380331
N,380480
N,380909
V,381059
N,381334
N,381586
N,381808
N,381961
N,382247
N,382551
N,382871
N,383279
N,383464
N,383597
N,383827
V,383965
N,384315
V,384457
N,384749
N,385055
V,385203
V,385340
N,385563
N,385946
V,386095
N,386335
N,386600
N,386877
+,386962
V,387025
V,387164
V,387292
+,387405
N,387445
N,387694
V,387819
N,388147
V,388287
N,388584
N,388914
N,389289
N,389678
N,389936
N,390158
V,390289
V,390416
N,390790
V,390950
N,391334
N,391653
N,391996
N,392184
N,392374
V,392499
N,392762
N,393000
N,393270
V,393417
N,393730
N,393903
N,394137
N,394371
N,394510
N,394702
N,394980
N,395186
N,395446
N,395788
N,396028
V,396162
V,396276
N,396528
N,396821
V,396960
V,397075
N,397326
N,397642
N,397967
N,398309
N,398483
N,398782
N,399026
N,399317
N,399590
N,399873
N,400044
N,400335
N,400528
N,400718
N,400907
N,401039
N,401233
N,401536
V,401779
N,402058
N,402273
N,402660
N,402985
N,403178
N,403309
N,403454
N,403675
V,403808
V,403943
N,404077
N,404349
N,404601
N,404828
N,404973
N,405242
+,405315
V,405382
V,405506
V,405621
+,405731
N,405768
N,405955
N,406106
N,406473
V,406614
N,406930
N,407195
~,407305
N,407422
N,407654
N,407961
N,408267
N,408488
N,408676
N,408883
V,409016
N,409135
N,409254
N,409395
N,409510
N,409771
~,409814
V,409907
N,410066
N,410188
N,410456
V,410610
N,410955
V,411113
N,411331
N,411567
N,411859
N,412130
N,412517
N,412789
N,412934
N,413251
+,413310
V,413394
V,413504
V,413628
+,413805
N,413917
V,414057
N,414566
V,414725
N,414945
+,415016
V,415080
V,415211
V,415325
V,415460
+,415623
N,415801
V,415937
N,416142
N,416339
N,416470
N,416632
N,416889
V,417022
V,417151
N,417379
N,417684
V,417857
N,418300
V,418446
~,418472
|,418550
N,418788
V,418944
N,419212
N,419400
N,419649
N,419878
V,420005
N,420274
~,420316
N,420479
N,420702
N,421012
N,421186
N,421315
N,421627
N,421882
N,422136
N,422391
V,422520
N,422743
N,422975
N,423287
V,423434
N,423717
N,424076
N,424343
N,424582
N,424741
N,424928
N,425226
N,425599
N,425796
N,426010
V,426144
V,426263
N,426417
N,426690
N,426869
N,427177
N,427444
N,427692
N,427907
N,428127
V,428275
N,428402
N,428547
N,428679
N,428841
N,429035
N,429312
N,429602
N,429846
N,430035
N,430352
N,430625
N,430775
N,431085
N,431301
N,431447
N,431574
N,431841
V,431992
N,432328
N,432628
N,432888
+,432952
V,433022
V,433160
V,433293
+,433425
N,433516
N,433781
N,433968
N,434181
N,434350
N,434559
N,434802
N,435083
N,435278
N,435504
N,435775
N,435990
N,436255
N,436601
V,436754
V,436885
N,437107
N,437346
V,437478
V,437598
N,437760
N,437893
N,438028
N,438168
N,438433
V,438576
N,438800
N,439049
N,439235
N,439372
N,439706
V,439836
N,440088
N,440342
N,440650
N,440888
N,441105
N,441418
N,441723
N,441996
N,442191
N,442478
N,442815
N,443107
N,443412
V,443554
N,443696
N,444043
V,444186
N,444353
N,444525
N,444785
N,445201
N,445620
N,445915
N,446213
N,446479
N,446733
N,446996
N,447182
N,447326
N,447462
N,447864
V,448018
N,448369
N,448592
N,448942
N,449217
N,449368
N,449671
N,449986
N,450256
N,450519
N,450799
N,451082
N,451232
N,451361
N,451612
N,451777
N,452044
N,452373
N,452619
N,452758
N,453118
V,453267
N,453595
N,453836
N,454071
N,454479
N,454844
N,455038
N,455164
N,455388
N,455619
N,455832
N,455990
N,456275
N,456490
N,456734
V,456865
V,456976
N,457116
~,457181
|,457223
N,457353
N,457467
N,457723
N,457947
N,458181
N,458345
N,458469
N,458578
N,458706
N,458848
N,459059
N,459225
N,459431
N,459694
N,459855
N,460076
N,460245
N,460427
N,460578
N,460834
N,461088
N,461389
N,461692
N,461871
N,462020
N,462152
N,462280
N,462436
N,462659
N,462899
N,463038
N,463167
N,463354
N,463796
V,463930
N,464163
N,464368
N,464675
N,464936
N,465187
N,465454
N,465616
N,465961
N,466129
N,466450
N,466765
N,467093
V,467240
N,467433
N,467632
N,467929
V,468077
N,468399
N,468734
N,469007
N,469255
~,469434
N,469533
N,469787
N,470048
N,470213
N,470504
N,470676
N,470798
N,470943
N,471288
V,471447
N,471796
V,471937
N,472169
N,472522
N,472798
N,473158
N,473432
N,473645
N,473785
N,474002
N,474383
N,474801
N,475048
N,475356
N,475593
N,475829
N,476212
N,476456
V,476585
N,476909
N,477267
N,477560
V,477706
V,477818
N,478199
V,478340
N,478643
N,479023
N,479372
N,479670
N,479951
N,480198
N,480450
V,480587
N,480897
N,481141
N,481444
N,481695
N,481900
N,482050
N,482182
N,482412
N,482599
N,482864
N,483122
N,483319
N,483504
N,483650
N,483865
N,484157
N,484360
N,484496
N,484630
N,484859
V,484981
N,485211
N,485378
N,485662
N,485907
N,486181
V,486328
N,486666
N,486959
N,487186
N,487415
N,487703
N,487964
N,488318
V,488473
N,488842
N,489018
N,489294
N,489475
N,489689
N,489864
N,490088
N,490299
N,490446
N,490730
N,490904
N,491131
N,491395
N,491665
N,491990
N,492245
N,492531
N,492746
N,493015
N,493256
N,493527
N,493681
N,493920
N,494324
N,494623
N,494854
N,495166
N,495386
N,495682
N,495914
N,496203
N,496475
N,496729
N,497065
N,497269
N,497451
N,497725
N,497968
N,498164
N,498410
N,498616
N,498866
N,499134
N,499369
N,499686
N,499856
N,500096
N,500302
N,500469
N,500718
N,501032
N,501332
V,501478
V,501570
N,501825
N,502052
N,502251
N,502522
N,502830
N,503057
N,503264
N,503473
N,503775
N,504014
N,504319
N,504535
N,504711
N,504954
N,505168
N,505382
~,505420
N,505531
N,505675
N,505842
N,506060
N,506317
N,506531
N,506674
N,506813
~,506961
N,507084
N,507238
N,507352
N,507468
N,507704
N,507863
N,508080
N,508337
N,508613
N,508756
N,508994
~,509025
N,509142
N,509247
N,509363
N,509699
V,509832
N,510099
V,510244
N,510499
N,510711
N,510846
N,511110
V,511262
N,511402
N,511655
N,511818
N,511994
N,512217
V,512350
V,512482
N,512751
N,512983
N,513271
V,513407
N,513664
N,513814
N,513944
N,514139
N,514406
N,514658
N,514827
~,514899
N,515080
N,515293
N,515591
N,515910
V,516051
V,516182
N,516442
N,516732
N,517062
N,517218
N,517494
V,517640
N,517884
N,518079
N,518301
V,518437
V,518563
N,518833
N,518987
N,519181
N,519400
N,519617
N,519865
N,520031
N,520189
N,520321
N,520557
N,520851
N,521111
N,521295
N,521517
N,521765
V,521894
N,522217
V,522359
V,522491
N,522755
N,522916
N,523246
N,523508
N,523763
N,524057
N,524374
N,524626
N,524776
N,525085
V,525251
V,525351
N,525602
N,525907
N,526101
N,526302
N,526446
N,526559
N,526813
N,527093
N,527425
N,527826
N,528075
N,528484
N,528834
N,529015
N,529283
N,529610
N,529845
N,529985
N,530197
N,530492
N,530733
N,530881
N,531024
N,531155
N,531389
N,531619
N,531988
N,532196
N,532421
~,532601
N,532667
N,532862
N,533183
N,533479
N,533903
N,534211
V,534352
N,534658
N,534982
N,535181
N,535354
|,535459
N,535593
N,535833
|,535886
Q,536100
Q,536392
Q,536660
N,536969
N,537205
N,537359
N,537657
V,537813
N,537998
~,538116
N,538227
N,538562
N,538793
+,538860
V,538925
V,539022
V,539143
|,539209
+,539292
N,539370
N,539537
~,539636
N,539831
V,540006
~,540205
N,540396
V,540551
V,540677
N,540922
N,541098
N,541252
N,541469
N,541745
N,542032
N,542330
N,542621
N,542786
N,543032
N,543270
N,543571
N,543805
N,544031
N,544308
N,544537
N,544689
N,544943
N,545204
N,545500
N,545753
N,545904
N,546044
V,546160
N,546377
N,546538
N,546829
N,547006
N,547163
N,547402
N,547557
N,547932
V,548083
N,548526
N,548948
V,549129
N,549357
N,549579
V,549705
V,549818
N,550002
N,550259
N,550495
N,550726
N,550987
N,551273
N,551436
N,551751
N,551974
N,552228
N,552477
V,552616
N,552803
N,552971
N,553242
N,553502
N,553719
V,553841
N,554056
N,554197
N,554425
N,554658
N,554863
N,555119
N,555352
N,555650
N,555934
N,556212
N,556405
N,556642
N,556836
N,557080
N,557318
N,557526
N,557764
N,557991
N,558244
V,558380
V,558488
N,558624
N,558839
V,558979
N,559456
V,559606
N,559964
N,560201
N,560434
N,560692
V,560827
N,561097
N,561306
N,561483
N,561825
N,562140
N,562352
N,562497
N,562751
N,562929
N,563076
N,563368
N,563561
N,563850
V,563996
N,564248
N,564458
N,564818
N,564996
N,565162
N,565372
N,565575
N,565825
N,566115
N,566424
N,566584
N,566864
N,567038
N,567403
N,567605
N,567740
N,567864
N,568106
N,568385
V,568536
N,568919
V,569070
N,569383
N,569817
N,570134
N,570400
V,570543
N,570764
N,571070
V,571210
N,571404
N,571705
N,572068
N,572273
N,572471
N,572705
N,572985
N,573223
V,573357
V,573480
N,573782
N,574021
N,574243
N,574387
N,574639
N,574906
N,575300
N,575463
N,575618
N,575853
N,576094
N,576394
V,576552
N,576791
N,576999
N,577294
V,577433
N,577647
N,577873
+,577952
V,578000
V,578105
V,578228
V,578347
V,578472
V,578595
V,578717
+,578810
N,578857
N,578977
N,579134
