Annotation,Location
R,104651
R,105012
R,105354
R,105683
R,106043
R,106389
R,106720
R,107085
R,107428
R,107764
R,108120
R,108462
R,108790
R,109140
R,109475
R,109808
R,110152
R,110490
R,110822
R,111172
R,111531
R,111895
R,112220
R,112568
R,112919
R,113248
R,113595
R,113947
R,114266
R,114617
R,114964
R,115286
R,115619
R,115962
R,116268
R,116604
R,116935
R,117253
R,117597
R,117967
R,118277
R,118625
R,118956
"""",119218
N,119586
R,119920
+,120082
"""",120168
N,120528
"""",120788
N,121158
"""",121420
N,121792
"""",122041
N,122399
"""",122660
N,123028
"""",123280
R,123617
"""",123879
R,124212
"""",124458
R,124796
"""",125038
R,125390
"""",125638
R,125983
"""",126223
R,126571
"""",126811
R,127169
"""",127410
R,127760
"""",128007
R,128357
"""",128597
R,128937
"""",129192
R,129534
"""",129794
R,130142
"""",130393
R,130741
"""",130990
R,131333
"""",131559
R,131917
"""",132166
R,132504
"""",132737
R,133098
"""",133348
N,133710
"""",133965
N,134328
"""",134588
N,134960
"""",135227
N,135588
"""",135844
N,136196
"""",136445
N,136789
"""",137036
R,137380
"""",137608
R,137958
"""",138209
R,138546
"""",138788
R,139135
"""",139384
R,139726
"""",139981
R,140324
"""",140564
R,140911
"""",141164
R,141497
"""",141743
R,142076
"""",142312
R,142650
"""",142879
R,143212
"""",143442
R,143785
"""",144033
R,144377
"""",144624
R,144962
"""",145216
R,145553
"""",145798
N,146154
"""",146390
N,146739
"""",146971
N,147328
"""",147577
N,147947
"""",148192
N,148541
"""",148799
N,149156
"""",149398
N,149750
"""",149994
N,150328
"""",150578
N,150922
"""",151166
N,151508
"""",151768
N,152128
"""",152376
N,152722
"""",152976
N,153335
"""",153584
N,153947
"""",154182
N,154535
"""",154785
N,155139
"""",155375
N,155715
"""",155957
N,156290
"""",156527
N,156869
"""",157120
N,157455
"""",157704
N,158055
"""",158288
N,158630
"""",158868
N,159212
"""",159436
N,159779
"""",160022
N,160365
"""",160612
N,160959
"""",161198
N,161534
"""",161788
N,162132
"""",162360
N,162704
"""",162953
N,163301
"""",163537
N,163891
"""",164141
N,164490
"""",164737
N,165111
"""",165355
N,165723
"""",165977
N,166321
"""",166582
N,166941
"""",167203
N,167553
"""",167797
N,168169
"""",168421
N,168782
"""",169055
N,169424
"""",169676
N,170054
"""",170313
N,170678
"""",170951
N,171323
"""",171567
N,171936
"""",172183
N,172530
"""",172761
N,173129
"""",173372
N,173722
"""",173981
N,174329
"""",174577
N,174937
"""",175199
N,175543
"""",175794
N,176150
"""",176394
N,176737
"""",176971
N,177321
"""",177555
N,177918
"""",178161
N,178506
"""",178749
N,179114
"""",179361
N,179708
"""",179950
N,180291
"""",180548
N,180887
"""",181133
N,181481
"""",181748
N,182112
"""",182356
N,182720
"""",182981
N,183344
"""",183583
N,183946
"""",184201
N,184557
"""",184806
N,185166
"""",185416
N,185792
"""",186033
N,186385
"""",186643
N,187010
"""",187265
N,187630
"""",187889
N,188246
"""",188492
N,188855
"""",189102
N,189437
"""",189679
N,190038
"""",190278
N,190637
"""",190881
N,191243
"""",191494
N,191860
"""",192097
N,192440
"""",192688
N,193043
"""",193283
N,193620
"""",193874
N,194227
"""",194455
N,194800
"""",195036
N,195385
"""",195608
N,195959
"""",196204
N,196542
"""",196777
N,197141
"""",197386
N,197748
"""",198001
N,198348
"""",198586
N,198938
"""",199191
N,199529
"""",199774
N,200117
"""",200346
N,200688
"""",200919
N,201263
"""",201510
N,201877
"""",202121
+,202337
N,202466
R,202778
R,203082
R,203401
R,203759
R,204097
R,204451
R,204824
R,205179
R,205515
R,205886
R,206224
R,206546
R,206875
R,207202
R,207510
R,207849
R,208172
R,208473
R,208803
R,209149
R,209462
R,209802
R,210145
R,210459
R,210799
R,211144
R,211462
R,211795
R,212146
R,212489
R,212820
R,213206
R,213569
R,213922
R,214290
R,214653
R,215020
R,215397
R,215762
R,216106
R,216446
R,216793
R,217130
R,217489
R,217859
R,218203
R,218573
R,218946
R,219307
R,219670
R,220031
R,220365
R,220719
R,221073
R,221401
R,221755
R,222104
R,222426
R,222780
R,223139
R,223462
R,223820
R,224158
R,224477
R,224822
R,225157
R,225471
R,225825
R,226174
R,226503
R,226836
R,227184
R,227520
R,227846
R,228180
R,228497
R,228803
R,229130
R,229461
R,229793
R,230115
R,230482
R,230833
R,231164
R,231543
R,231928
R,232261
R,232614
R,232972
R,233298
R,233650
R,234011
R,234330
R,234676
R,235029
R,235345
R,235690
R,236036
R,236343
R,236678
R,237027
R,237349
R,237669
R,237997
R,238316
R,238629
R,238964
R,239298
R,239631
R,239955
R,240322
R,240676
R,241005
R,241358
R,241717
R,242047
R,242398
R,242753
R,243086
R,243446
R,243804
R,244128
R,244475
R,244816
R,245137
R,245461
R,245809
R,246139
R,246460
R,246806
R,247152
R,247468
R,247818
R,248155
R,248479
R,248814
R,249156
R,249469
R,249810
R,250148
R,250470
R,250807
R,251159
R,251475
R,251802
R,252139
R,252483
R,252805
R,253168
R,253518
R,253854
R,254192
R,254542
R,254873
R,255216
R,255557
R,255887
R,256228
R,256558
"""",256822
N,257202
R,257519
R,257838
R,258168
R,258506
R,258833
R,259193
R,259550
R,259891
R,260237
R,260591
R,260935
R,261274
R,261625
R,261962
R,262284
R,262627
R,262958
R,263271
R,263624
R,263965
R,264273
R,264619
R,264972
R,265306
R,265649
R,266000
R,266341
R,266682
R,267047
R,267402
R,267749
R,268107
R,268450
R,268788
R,269130
R,269465
R,269783
R,270112
R,270439
R,270755
R,271083
R,271405
R,271722
R,272051
R,272389
R,272711
R,273082
R,273436
R,273783
R,274132
R,274483
R,274814
R,275162
R,275485
R,275803
R,276129
R,276465
R,276784
R,277148
R,277511
R,277864
R,278222
R,278591
R,278951
R,279281
R,279629
R,279988
R,280320
R,280663
R,281011
R,281342
R,281679
R,282014
R,282346
R,282673
R,283035
R,283387
R,283729
R,284078
R,284427
R,284761
R,285111
R,285453
R,285784
R,286108
R,286447
R,286771
R,287105
R,287442
R,287766
+,287941
"""",288016
N,288381
"""",288648
N,288998
"""",289257
N,289634
"""",289892
N,290248
"""",290514
N,290882
"""",291130
N,291486
"""",291738
R,292078
"""",292311
R,292654
"""",292893
R,293228
"""",293481
R,293815
"""",294041
R,294384
"""",294640
R,294987
"""",295223
R,295575
"""",295819
R,296157
"""",296395
R,296740
"""",296978
R,297320
"""",297575
R,297915
"""",298160
R,298517
"""",298773
R,299105
"""",299344
R,299695
"""",299924
R,300268
"""",300499
R,300839
"""",301079
R,301417
"""",301656
R,301988
"""",302237
R,302591
"""",302837
R,303179
"""",303447
N,303816
"""",304066
N,304426
"""",304684
N,305036
"""",305281
N,305636
"""",305872
N,306215
"""",306462
N,306815
"""",307055
N,307395
"""",307646
N,307984
"""",308227
N,308569
"""",308825
N,309174
"""",309438
N,309796
"""",310033
N,310384
"""",310638
N,311002
"""",311248
N,311612
"""",311861
N,312229
"""",312471
N,312841
"""",313094
N,313460
"""",313721
N,314067
"""",314304
N,314666
"""",314900
N,315238
"""",315499
N,315835
"""",316072
N,316429
"""",316685
N,317033
"""",317276
N,317640
"""",317892
N,318252
"""",318506
N,318864
"""",319093
N,319461
"""",319711
N,320054
"""",320302
N,320667
"""",320922
N,321285
"""",321539
N,321884
"""",322131
N,322490
"""",322745
N,323087
"""",323346
N,323713
"""",323958
N,324327
"""",324585
N,324937
"""",325198
N,325556
"""",325797
N,326143
"""",326392
N,326746
"""",326995
N,327341
"""",327593
N,327938
"""",328189
N,328541
"""",328779
N,329132
"""",329397
N,329744
"""",329986
N,330341
"""",330589
N,330942
"""",331197
N,331555
"""",331807
N,332154
"""",332402
N,332749
"""",332995
N,333351
"""",333589
N,333932
"""",334179
N,334532
"""",334774
N,335116
"""",335375
N,335737
"""",335974
N,336336
"""",336593
N,336943
"""",337201
N,337571
"""",337816
N,338172
"""",338430
N,338797
"""",339033
N,339404
"""",339662
N,340015
"""",340262
N,340614
"""",340861
N,341196
"""",341449
N,341787
"""",342040
N,342388
"""",342644
N,342991
"""",343254
N,343619
"""",343864
N,344215
"""",344475
N,344830
"""",345068
N,345431
"""",345675
N,346020
"""",346252
N,346606
"""",346857
N,347210
"""",347468
N,347817
"""",348058
N,348420
"""",348674
N,349025
"""",349285
N,349631
"""",349879
N,350244
"""",350486
N,350832
"""",351070
N,351430
"""",351673
N,352005
"""",352234
N,352585
"""",352829
N,353174
"""",353420
N,353758
"""",354005
N,354360
"""",354597
N,354940
"""",355199
N,355549
"""",355781
N,356126
"""",356368
N,356708
"""",356943
N,357299
"""",357544
N,357880
"""",358130
N,358489
"""",358736
N,359089
"""",359358
N,359720
"""",359971
N,360340
"""",360611
N,360965
"""",361226
N,361583
"""",361822
N,362172
"""",362421
N,362762
"""",362999
N,363356
"""",363604
N,363960
"""",364192
N,364553
"""",364799
N,365159
"""",365411
N,365751
"""",366001
N,366352
"""",366599
N,366948
"""",367197
N,367542
"""",367795
N,368145
"""",368404
N,368752
"""",368993
N,369361
"""",369616
N,369968
"""",370224
N,370587
"""",370848
N,371228
"""",371484
N,371838
"""",372088
N,372443
"""",372679
N,373023
"""",373272
N,373609
"""",373854
N,374209
"""",374460
N,374824
"""",375095
N,375459
"""",375703
+,375925
N,376064
R,376379
R,376677
R,377028
R,377370
R,377689
R,378070
R,378455
R,378817
R,379216
R,379578
R,379932
R,380300
R,380645
R,380990
R,381350
R,381694
R,382027
R,382367
R,382705
R,383040
R,383379
R,383723
R,384042
R,384400
R,384754
R,385099
R,385448
R,385799
R,386130
R,386492
R,386850
R,387195
R,387549
R,387898
R,388225
R,388562
R,388889
R,389207
R,389528
R,389858
R,390180
R,390531
R,390901
R,391247
R,391601
R,391968
R,392312
R,392660
R,393029
R,393361
R,393709
R,394071
R,394412
R,394770
R,395150
R,395487
R,395832
R,396170
R,396485
R,396820
R,397164
R,397474
R,397822
R,398184
R,398511
R,398863
R,399244
R,399591
R,399928
R,400279
R,400623
R,400961
R,401311
R,401669
R,402005
R,402376
R,402733
R,403076
R,403413
R,403744
R,404067
R,404406
R,404746
R,405063
R,405388
R,405725
R,406050
R,406385
R,406755
R,407106
R,407430
R,407777
R,408124
R,408435
R,408785
R,409128
R,409441
R,409752
R,410082
R,410400
R,410727
R,411074
R,411430
R,411766
R,412143
R,412494
R,412844
R,413195
R,413544
R,413874
R,414224
R,414573
R,414914
R,415265
R,415613
R,415944
R,416291
R,416633
R,416967
R,417307
R,417658
R,418007
R,418333
R,418672
R,419030
R,419346
R,419703
R,420088
R,420425
R,420817
R,421189
R,421531
R,421870
R,422209
R,422526
R,422890
R,423254
R,423594
R,423969
R,424333
R,424676
R,425045
R,425390
R,425720
R,426061
R,426390
R,426728
R,427067
R,427402
R,427762
R,428116
R,428457
R,428828
R,429178
R,429506
R,429870
R,430234
R,430581
R,430972
R,431347
R,431705
R,432067
R,432411
R,432750
R,433065
R,433387
R,433692
+,433855
"""",433946
R,434287
"""",434534
R,434894
"""",435127
R,435475
"""",435717
R,436069
"""",436311
R,436666
"""",436917
R,437262
"""",437514
R,437877
"""",438126
R,438484
"""",438724
R,439083
"""",439338
R,439689
"""",439940
R,440275
"""",440543
R,440900
"""",441130
R,441481
"""",441729
R,442095
"""",442337
R,442689
"""",442931
R,443280
"""",443525
R,443870
"""",444107
R,444438
"""",444683
R,445020
"""",445260
R,445603
"""",445850
R,446187
"""",446422
R,446770
"""",447011
R,447349
"""",447599
R,447958
"""",448216
+,448425
R,448583
R,448891
R,449200
R,449567
R,449942
R,450300
R,450728
R,451121
R,451490
R,451859
R,452198
R,452553
R,452904
R,453250
R,453579
R,453905
R,454224
R,454575
R,454916
R,455251
R,455616
R,455974
R,456313
R,456672
R,457008
R,457331
R,457682
R,458000
R,458325
R,458645
+,458808
"""",458878
R,459236
"""",459476
R,459830
"""",460069
R,460417
"""",460667
R,461002
"""",461245
R,461595
"""",461832
R,462176
"""",462424
R,462762
"""",463002
R,463354
"""",463604
R,463956
"""",464207
R,464563
"""",464816
R,465164
"""",465418
R,465774
"""",466011
R,466372
"""",466613
R,466941
"""",467176
R,467520
"""",467759
R,468106
"""",468360
R,468709
"""",468960
N,469323
"""",469591
N,469943
"""",470220
N,470592
"""",470844
N,471207
"""",471473
N,471838
"""",472080
N,472446
"""",472692
N,473043
"""",473278
N,473635
"""",473875
N,474222
"""",474465
N,474808
"""",475054
N,475414
"""",475657
N,476006
"""",476257
N,476611
"""",476846
N,477208
"""",477459
N,477801
"""",478040
N,478411
"""",478646
N,479012
"""",479272
N,479630
"""",479864
N,480237
"""",480488
N,480849
"""",481122
N,481486
"""",481735
N,482086
"""",482349
N,482710
"""",482949
N,483309
"""",483585
N,483928
"""",484178
N,484534
"""",484778
N,485139
"""",485393
N,485739
"""",485986
N,486341
"""",486576
N,486920
"""",487166
N,487508
"""",487734
N,488089
"""",488330
N,488673
"""",488926
N,489286
"""",489546
N,489905
"""",490166
N,490522
"""",490769
N,491140
"""",491407
N,491758
"""",492007
N,492377
"""",492627
N,492987
"""",493248
N,493594
"""",493840
N,494213
"""",494461
N,494820
"""",495063
N,495414
"""",495658
N,496012
"""",496249
N,496593
"""",496840
N,497203
"""",497458
N,497804
"""",498077
N,498437
"""",498700
N,499064
"""",499326
N,499685
"""",499949
N,500311
"""",500535
N,500894
"""",501155
N,501505
"""",501738
N,502099
"""",502350
N,502689
"""",502931
N,503280
"""",503523
N,503872
"""",504112
N,504469
"""",504726
N,505086
"""",505345
N,505702
"""",505962
N,506321
"""",506581
N,506954
"""",507209
+,507445
N,507577
R,507901
R,508210
R,508531
R,508878
R,509207
R,509536
R,509886
R,510214
R,510562
R,510934
R,511276
R,511633
R,512002
R,512344
R,512705
R,513073
R,513410
R,513758
R,514109
R,514432
R,514785
R,515143
R,515478
R,515837
R,516198
R,516545
R,516904
R,517274
R,517621
R,517993
R,518350
R,518713
R,519062
R,519409
R,519779
R,520117
R,520478
R,520833
R,521191
R,521554
R,521909
R,522270
R,522635
R,522994
R,523356
R,523729
R,524078
R,524432
R,524792
R,525136
R,525509
R,525890
R,526233
R,526598
R,526974
R,527326
R,527691
R,528042
R,528377
R,528740
R,529104
R,529435
R,529800
R,530149
R,530479
R,530826
R,531169
R,531484
R,531834
R,532174
R,532490
R,532848
R,533195
R,533517
R,533869
R,534212
R,534539
R,534895
R,535236
R,535565
R,535934
R,536285
R,536613
R,536976
R,537316
R,537655
R,537999
R,538375
R,538726
R,539080
R,539444
R,539801
R,540146
R,540522
R,540876
R,541254
R,541646
R,542002
R,542365
R,542740
R,543088
R,543454
R,543806
R,544136
R,544495
R,544860
R,545203
R,545589
R,545959
R,546300
R,546676
R,547014
R,547353
R,547716
R,548054
R,548388
R,548742
R,549083
R,549436
R,549809
R,550185
R,550535
R,550915
R,551300
R,551652
R,552025
R,552395
R,552737
R,553094
R,553450
R,553777
R,554123
R,554474
R,554817
R,555161
R,555532
R,555864
R,556192
R,556529
R,556844
R,557185
R,557556
R,557877
R,558244
R,558624
R,558960
R,559333
R,559669
R,559997
R,560317
R,560671
R,560987
R,561345
R,561694
R,562019
R,562389
R,562769
R,563100
R,563491
R,563848
R,564187
R,564563
R,564907
R,565249
R,565589
R,565911
R,566233
R,566581
R,566917
R,567259
R,567621
R,567973
R,568306
R,568686
R,569038
R,569387
R,569745
R,570091
R,570432
R,570780
R,571136
R,571467
R,571804
R,572144
R,572466
R,572812
R,573168
R,573489
R,573843
R,574192
R,574529
R,574878
R,575238
R,575572
R,575930
R,576308
R,576649
R,577008
R,577368
R,577692
R,578028
R,578353
"""",578606
N,578987
R,579311
R,579611
R,579951
R,580299
R,580617
R,580979
R,581353
R,581694
R,582051
R,582417
R,582749
R,583113
R,583457
R,583791
R,584160
R,584515
R,584838
R,585185
R,585514
R,585830
R,586171
R,586512
R,586834
R,587195
R,587541
R,587875
R,588250
R,588598
R,588945
R,589299
R,589649
R,589980
R,590345
R,590689
R,591029
R,591372
R,591710
R,592040
R,592373
R,592713
R,593044
R,593392
R,593748
R,594082
R,594427
R,594790
R,595130
R,595458
R,595827
R,596196
R,596534
R,596912
R,597272
R,597607
R,597989
R,598340
R,598673
R,599023
R,599348
R,599672
R,600021
R,600364
R,600714
R,601059
R,601414
R,601753
R,602101
R,602458
R,602806
R,603157
R,603501
R,603848
R,604196
R,604532
R,604875
R,605208
R,605542
R,605874
R,606208
R,606562
R,606903
R,607249
R,607607
R,607946
R,608301
R,608668
R,609005
R,609344
R,609687
R,610033
R,610366
R,610725
R,611073
R,611404
R,611761
R,612120
R,612453
R,612814
R,613154
R,613488
R,613849
R,614204
R,614562
R,614924
R,615302
R,615663
R,616030
R,616393
R,616741
R,617089
R,617436
R,617781
R,618123
R,618480
R,618817
R,619150
R,619500
R,619838
R,620181
R,620554
R,620887
R,621239
R,621603
R,621947
R,622301
R,622668
R,623007
R,623348
R,623704
R,624049
R,624391
R,624746
R,625097
R,625432
R,625787
R,626128
R,626466
R,626801
R,627136
R,627465
R,627805
R,628156
R,628490
R,628822
R,629175
R,629549
R,629886
R,630251
R,630604
R,630928
R,631281
R,631632
R,631950
R,632297
R,632622
"""",632878
N,633251
R,633581
R,633890
R,634242
R,634586
R,634907
R,635261
R,635623
R,635962
R,636346
R,636708
R,637058
R,637432
R,637787
R,638134
R,638493
R,638825
R,639161
R,639513
R,639853
R,640204
R,640560
R,640922
R,641265
R,641629
R,641990
R,642344
R,642707
R,643074
R,643424
R,643775
R,644141
R,644480
R,644833
R,645174
R,645514
R,645838
R,646167
"""",646431
N,646801
R,647128
R,647439
R,647777
R,648124
R,648456
R,648811
R,649142
R,649501
R,649862
